ID_COMPTE;DEBUG_ACCOUNT_IDX;DEBUG_SCENARIO;AN_EVAL;MOIS_EVAL;PRIMES_GARANTIES;PREST_DECES;PREST_ECH;PREST_MRV;FRAIS_ACQUIS;COMM_VENTE;PRIMES_VARIABLES;FRAIS_FIXES;HON_GEST;COMM_MAINTIEN;VALEUR_MARCHANDE;PASSIF_REDRESSE;COUSSIN_CREDIT;COUSSIN_MARCHE;COUSSIN_DEPENSE;COUSSIN_DECHEANCE;COUSSIN_MORTALITE;COUSSIN_DEPOT;MT_VM;MT_VM_AV_RETRAIT;MT_VM_AP_RETRAIT;AGE;QX;LAPSE_TOT;LAPSE_PART;TX_SURVIE;RETRAIT;DEPOT_FUTUR;MT_GAR_DECES;MT_GAR_ECH;MT_SRG;REND_SP500;REND_TSX;REND_EAFE;REND_DEX;REND_MM;MT_SP500;MT_TSX;MT_EAFE;MT_DEX;MT_MM
1;0;0;2;5;0.0;0.0;0.0;0.0;0.0;-0.0;0.09536415338516235;-8.99091911315918;-0.006028527859598398;-0.05066506564617157;137.3512725830078;-0.456223726272583;-0.09124474227428436;-5.953719615936279;-0.39919576048851013;-2.395174503326416;-0.35357338190078735;0.0;165.64955139160156;164.47119140625;164.47119140625;11.0;1.0417264093121048e-05;0.0901339128613472;0.0903129056096077;0.8291678428649902;0.0;1.1783549785614014;137.5546875;103.16602325439453;0.0;-0.023229816928505898;-0.04016042873263359;-0.03863199055194855;-0.0028489739634096622;0.005227245390415192;81.86275482177734;42.826480865478516;15.56040096282959;25.399900436401367;0.0
1;0;0;2;6;0.0;0.0;0.0;0.0;0.0;-0.0;0.09468084573745728;-8.842960357666016;-0.005985332187265158;-0.050302039831876755;136.357421875;-0.4525577127933502;-0.09051153808832169;-5.905878067016602;-0.39598798751831055;-2.3759279251098633;-0.3507322072982788;0.0;167.20326232910156;166.02490234375;166.02490234375;11.0;1.500123744335724e-05;0.09013406932353973;0.09031276404857635;0.8155189156532288;0.0;1.1783549785614014;138.73304748535156;104.04978942871094;0.0;-0.004469950217753649;0.019578928127884865;-0.018697479739785194;0.011591748334467411;0.0059526460245251656;82.6305923461914;43.228172302246094;15.706350326538086;25.638139724731445;0.0
1;0;0;2;7;0.0;0.0;0.0;0.0;0.0;-0.0;0.0928441733121872;-8.697396278381348;-0.005869225598871708;-0.04932625591754913;133.71511840820312;-0.44888874888420105;-0.08977774530649185;-5.857998371124268;-0.3927776515483856;-2.356665849685669;-0.3478887975215912;0.0;166.7073974609375;165.529052734375;165.529052734375;11.0;1.500123744335724e-05;0.09013412892818451;0.09031271189451218;0.8020946383476257;0.0;1.1783549785614014;139.91140747070312;104.93355560302734;0.0;0.00787143874913454;-0.044335782527923584;-0.008458659052848816;-0.008081508800387383;0.0041323695331811905;82.38553619384766;43.0999755859375;15.659770965576172;25.56210708618164;0.0
1;0;0;2;8;0.0;0.0;0.0;0.0;0.0;-0.0;0.09618879854679108;-8.554228782653809;-0.0060806586407125;-0.05110318213701248;138.4824676513672;-0.44521796703338623;-0.08904358744621277;-5.810094356536865;-0.38956573605537415;-2.3373942375183105;-0.34504392743110657;0.0;175.5406036376953;174.36224365234375;174.36224365234375;11.0;1.500123744335724e-05;0.09013394266366959;0.09031287580728531;0.7888913154602051;0.0;1.1783549785614014;141.08975219726562;105.81732177734375;0.0;0.04470618814229965;0.06407832354307175;0.06381861865520477;0.004836052656173706;0.003018550807610154;86.75083923339844;45.3836784362793;16.48952293395996;26.916547775268555;0.0
1;0;0;2;9;0.0;0.0;0.0;0.0;0.0;-0.0;0.10121533274650574;-8.413416862487793;-0.00639841565862298;-0.05288977175951004;145.9352264404297;-0.44230082631111145;-0.08846016228199005;-5.7720255851745605;-0.3870132267475128;-2.3220791816711426;-0.3427831530570984;0.0;187.5978240966797;186.5446014404297;186.5446014404297;11.0;1.500123744335724e-05;0.06429092586040497;0.09031342715024948;0.777915358543396;0.0;1.0532199144363403;142.14297485351562;106.60723114013672;0.0;0.040181685239076614;0.1276901513338089;0.08654574304819107;-0.0035890550352633;0.0022755225654691458;92.70942687988281;48.50091552734375;17.622127532958984;28.765344619750977;0.0
1;0;0;2;10;0.0;0.0;0.0;0.0;0.0;-0.0;0.09749364107847214;-8.29636001586914;-0.006163145415484905;-0.050945013761520386;140.58790588378906;-0.43937867879867554;-0.08787572383880615;-5.733891487121582;-0.3844563364982605;-2.3067378997802734;-0.3405184745788574;0.0;183.27383422851562;182.22061157226562;182.22061157226562;11.0;1.500123744335724e-05;0.0642913207411766;0.09031358361244202;0.7670920491218567;0.0;1.0532199144363403;143.19619750976562;107.39714813232422;0.0;-0.07873126864433289;0.04472208023071289;-0.02247815579175949;-0.002062880899757147;0.004653135780245066;90.57254791259766;47.38300323486328;17.21595001220703;28.102325439453125;0.0
1;0;0;2;11;0.0;0.0;0.0;0.0;0.0;-0.0;0.09956125915050507;-8.180930137634277;-0.006293851882219315;-0.0520254448056221;143.54107666015625;-0.4364522099494934;-0.0872904360294342;-5.6957011222839355;-0.38189566135406494;-2.2913739681243896;-0.33825045824050903;0.0;189.763916015625;188.710693359375;188.710693359375;11.0;1.500123744335724e-05;0.06429127603769302;0.09031356126070023;0.75641930103302;0.0;1.0532199144363403;144.24942016601562;108.18706512451172;0.0;0.027008816599845886;0.04962752386927605;0.04068733751773834;-0.001377466949634254;0.000338893587468192;93.77989196777344;49.0609245300293;17.825599670410156;29.09748077392578;0.0
1;0;0;2;12;0.0;0.0;0.0;0.0;0.0;-0.0;0.09851709008216858;-8.067107200622559;-0.006227843463420868;-0.05147981271147728;141.80490112304688;-0.43282607197761536;-0.08656521141529083;-5.648380279541016;-0.37872281670570374;-2.272336721420288;-0.33544018864631653;0.0;190.41944885253906;189.36622619628906;189.36622619628906;12.0;1.500123744335724e-05;0.06429161876440048;0.10645773261785507;0.7446975111961365;0.0;1.0532199144363403;145.30264282226562;108.97697448730469;0.0;-0.0069516971707344055;0.0327126681804657;-0.02805374190211296;-0.026327984407544136;-0.0009250459843315184;94.10385131835938;49.23040771484375;17.887178421020508;29.197998046875;0.0
1;0;0;3;1;0.0;0.0;0.0;0.0;0.0;-0.0;0.09134528785943985;-10.588223457336426;-0.0057744719088077545;-0.04773220792412758;131.52708435058594;-0.42920851707458496;-0.08584169298410416;-5.601171016693115;-0.37555745244026184;-2.2533445358276367;-0.33263659477233887;0.0;179.3977508544922;178.34454345703125;178.34454345703125;12.0;1.283423898712499e-05;0.0642906054854393;0.10645745694637299;0.733159065246582;0.0;1.0532199144363403;146.35585021972656;109.76689147949219;0.0;-0.05461816489696503;-0.130985289812088;-0.022760305553674698;-0.017405234277248383;0.0007148704025894403;88.65701293945312;46.380897521972656;16.851848602294922;27.507986068725586;0.0
1;0;0;3;2;0.0;0.0;0.0;0.0;0.0;-0.0;0.09417027235031128;-10.424168586730957;-0.005953055806457996;-0.049208395183086395;135.5589141845703;-0.4255991578102112;-0.08511982858181;-5.5540690422058105;-0.3723992705345154;-2.2343955039978027;-0.3298393487930298;0.0;187.80691528320312;186.75369262695312;186.75369262695312;12.0;1.283423898712499e-05;0.06429020315408707;0.10645734518766403;0.7217994332313538;0.0;1.0532199144363403;147.40907287597656;110.55680847167969;0.0;0.03395158797502518;0.07972531020641327;0.05830669403076172;-0.01606011390686035;0.0031379058491438627;92.81275939941406;48.554969787597656;17.641767501831055;28.797405242919922;0.0
