Qx,MIN_FERR,TX_LAPSE_TOT_MIN,TX_LAPSE_TOT_MAX,FACT_DIM,TX_LAPSE_PART_MIN,TX_LAPSE_PART_MAX,FORWARD_RATE,rendDEX_an,rendMM_an,rendTSX_an,rendSP500_an,rendEAFE_an,AJUST_FORWARD_RATE_VM_0,FRAIS,PC_COMMISSION_VENTE_RF,PC_COMMISSION_VENTE_AC,PC_COMMISSION_MAINTIEN_RF,PC_COMMISSION_MAINTIEN_AC,PC_FRAIS_AN_AC,PC_FRAIS_AN_RF,PC_DEPOT_ANNUEL,VAR_DEPOT_FCT,AGE_MAX_DEPOT,I_EVEN_CESSE_DEPOT,BASE_PASSIF_REDRESSE,TX_PASSIF_REDRESSE,BASE_COUSSIN_CREDIT,TX_COUSSIN_CREDIT,BASE_COUSSIN_MARCHE,TX_COUSSIN_MARCHE,BASE_COUSSIN_DEPENSE,TX_COUSSIN_DEPENSE,BASE_COUSSIN_DECHEANCE,TX_COUSSIN_DECHEANCE,BASE_COUSSIN_MORTALITE,TX_COUSSIN_MORTALITE,BASE_COUSSIN_DEPOT,TX_COUSSIN_DEPOT,FACTEUR_AGE_80,FACTEUR_AGE_90,MT_SP500_PROJ,MT_TSX_PROJ,MT_EAFE_PROJ,MT_DEX_PROJ,MT_MM_PROJ,MT_VM_PROJ,MT_GAR_ECH_PROJ,MT_GAR_DECES_PROJ,MT_BONI_DECES_PROJ,ANNEE_ECH_PROJ,MOIS_ECH_PROJ,TX_SURVIE,MT_SRG_PROJ,MT_BCB_PROJ,MT_MRV_MRG_MRA_PROJ,TAUX_MRV_MRG_MRA_PROJ,MT_MIN_FERR_PROJ,TX_ACTUALISATION,MT_VM,MT_DEX,MT_SP500,MT_TSX,MT_EAFE,MT_MM,AJUSTEMENT_MENSUEL_GAR,MT_RF,PC_REVENU_FDS,PC_RFG,PC_FRAIS_GARANTIE,PC_HONORAIRES_GEST,MT_GAR_ECH,MT_GAR_DECES,MT_BCB,MT_SRG,MT_MRV_MRG_MRA,M_MT_MRV_EXCEDENT,TAUX_MRV_MRG_MRA,MT_BONI_DECES,ID_PRODUIT,I_PRODUIT_REGR,I_PRODUIT_HEDGE,PC_GAR_ECH,PC_GAR_ECH_DEP_FUT,MAX_RESET_FACUL_ECH,RATIO_VM_VG_RESET_ECH,AGE_FIN_CONTRAT,PC_RENOUV_ECH,AGE_MAX_RENOUV_ECH,NB_AN_ECH,AGE_ECH_MIN,PC_GAR_DECES_1,PC_GAR_DECES_2,AGE_CHANG_DECES,FREQ_RESET_DECES,MAX_RESET_DECES,I_RESET_DECES_ECH,PC_BONI_DECES,MAX_BONI_DECES,AGE_MRV_PERMIS,PC_BONI_SRG,FREQ_RESET_SRG,MAX_RESET_SRG,I_FRAIS_SUR_SRG,TABLE_TAUX_MRV_MRG_MRA,MT_TPA_RETRAIT,MT_TPA_DEPOT,AJUSTEMENT_COMMISSION,MOIS_EVALUATION_INI,ANNEE_NAIS,MOIS_NAIS,ANNEE_COTIS,MOIS_COTIS,ANNEE_ECH,MOIS_ECH,I_REGIME,I_REGIME_2,AGE_DECAISSEMENT,I_SEXE,ID_LAPSE,ID_ACQUI,ID_DEPOT,VAR_RETRAIT_FCT,PC_RETRAIT_AGE,MT_RETRAIT_MAX,I_RESET_FACUL_ECH,ID_COMPTE,scn_eval,an_eval,mois_eval,scn_eval_int,an_eval_int,mois_eval_ext,TX_SURVIE_DEB,TX_ACTUALISATION_DEB,VALEUR_MARCHANDE,rc,AJUST_NOUV_AFFAIRES,MT_VM_AV_RETRAIT_FRAIS,duree_max10,VM_VG_RATIO,LAPSE_NIV_PART,LAPSE_NIV_TOT,LAPSE_TOT,LAPSE_PART,LAPSE,annee_reelle,AGE_RETRAIT,AGE,age_MORTALITE,RETRAIT,DEPOT_FUTUR,MT_VM_AV_RETRAIT,PRIMES_GARANTIES,VP_PRIMES_GARANTIES,MT_SRG_AV_RETRAIT,PREST_MRV,VP_PREST_MRV,MT_VM_AP_RETRAIT,MT_VM_AP_RETRAIT_DEPOT,PREST_DECES,VP_PREST_DECES,PREST_ECH,VP_PREST_ECH,PC_COMMISSION_MAINTIEN,PC_COMMISSION_VENTE,PC_FRAIS_AN,COMM_VENTE,VP_COMM_VENTE,FRAIS_ACQUIS,VP_FRAIS_ACQUIS,FRAIS_FIXES,VP_FRAIS_FIXES,HON_GEST,VP_HON_GEST,COMM_MAINTIEN,VP_COMM_MAINTIEN,PRIMES_VARIABLES,VP_PRIMES_VARIABLES,VP_FLUX_TOT,UNITE_COUVERTURE,VALEUR_GARANTIE,DEPOT_FUTUR_SURVIE,VP_VALEUR_MARCHANDE,REM_COMP_INV,CODE_CAT_PRODUIT,CAT_COUSSIN_1,CAT_COUSSIN_2,COUSSIN_DEPENSE,COUSSIN_DECHEANCE,COUSSIN_MORTALITE,PASSIF_REDRESSE,COUSSIN_CREDIT,COUSSIN_MARCHE,COUSSIN_DEPOT,VP_COUSSIN_DEPENSE,VP_COUSSIN_DECHEANCE,VP_COUSSIN_MORTALITE,VP_COUSSIN_DEPOT,VP_PASSIF_REDRESSE,VP_COUSSIN_CREDIT,VP_COUSSIN_MARCHE
,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.3590763523469,34.1925839935549,12.4233959430644,20.2792359563145,0,132.254292245281,93.8512794505898,125.135039267453,0,2071,5,1,0,0,0,0,0,1,132.254292245281,20.2792359563145,65.3590763523469,34.1925839935549,12.4233959430644,0,0,0,0.00825046406675221,0.00825046406675221,0,0.000521369699885693,93.8512794505898,125.135039267453,0,0,0,0,0,0.00,13,0,0,0.75,0.75,0,0,99,1,99,999,0,1,0,999,0,0,0,0,999,0,0% ,0,0,0,0,0,0,1,7,2014,12,2024,9,2071,5,0,0,999,0,27,15,13,1,0.00,0,0,1,1,0,12,,,,1,1,132.254292245281,,,,,,,,,,,2024,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.15391723313152E-06,0.0125,0.0927235014511317,0.0745854939558377,0.7,0.0987253515902856,0.0963293270813276,0.0024899025,0.0181940786812946,0.00285882263528214,-0.0742241861835881,0.0610729054691015,0.0356946761930161,0.0006040451,55.3839167749981,0,0,0.00433066847736231,0.00433066847736231,0,0,0.0870451250126736,2,71,1,0,-0.00397331508750216,0,-0.000762552109662723,0,-0.0522159194974,0,-0.00353687554434913,0,-0.0210231238531796,0,-0.00312436158761792,0,0,0.871484037722126,0.57351223722286,66.9943331277997,35.0480681552997,12.7342241175709,20.7866139648377,0,135.563239365508,94.5320541466211,126.042738862162,0,2071,5,0.982441222732023,0,0,0,0,1.65317865306601,0.997513194736091,132.254292245281,20.2792359563145,65.3590763523469,34.1925839935549,12.4233959430644,0,0,0,0.00825046406675221,0.00825046406675221,0,0.000521369699885693,93.8512794505898,125.135039267453,0,0,0,0,0,0.00,13,0,0,0.75,0.75,0,0,99,1,99,999,0,1,0,999,0,0,0,0,999,0,0% ,0,0,0,0,0,0,1,7,2014,12,2024,9,2071,5,0,0,999,0,27,15,13,1,0.00,0,0,1,1,1,7,,,,1,1,133.182914639764,0,1,134.748152495589,1,1.0668572380043,3,3,0.092717749921011,0.0987245918151484,0.0175527313687996,2025,11,10,11,0,0.907699594708439,134.6555397708,0,0,0,0,0,134.6555397708,135.563239365508,0,0,0,0,0.00433066847736231,0,0,0,0,0,0,-4.61532639791651,-4.60384897993551,-0.00585459416830267,-0.00584003493270688,-0.0486379072822404,-0.0485169542783854,0.0926127247890161,0.0923824149775058,-4.5658235541691,133.182914639764,123.829582484235,0.891761499698721,11.0709762222146,2.38032472574437,1,1,1,-0.437969821955454,-2.60328464925359,-0.386888390924509,-0.492013948363704,-0.0944265093620076,-6.46587551039348,0,-0.0364067230247318,-0.216400898940364,-0.0321605229031177,0,-0.0408992004572497,-0.00784930741845614,-0.537483011428204
6.15391723313152E-06,0.0125,0.0927235014511317,0.0745854939558377,0.7,0.0987253515902856,0.0963293270813276,0.0024899025,0.00352027075605554,0.00241306603550728,0.0821115980208294,0.0416542876944717,0.0405927056159805,0.0006016402,55.3839167749981,0,0,0.00433066847736231,0.00433066847736231,0,0,0.0870451250126736,2,71,1,0,-0.00397331508750216,0,-0.000762552109662723,0,-0.0522159194974,0,-0.00353687554434913,0,-0.0210231238531796,0,-0.00312436158761792,0,0,0.871484037722126,0.57351223722286,70.5820679843567,36.9249907233009,13.4161776143042,21.8997955727385,0,142.8230318947,95.2128288426525,126.95043845687,0,2071,5,0.965190826161928,0,0,0,0,1.65317865306601,0.995032573672603,132.254292245281,20.2792359563145,65.3590763523469,34.1925839935549,12.4233959430644,0,0,0,0.00825046406675221,0.00825046406675221,0,0.000521369699885693,93.8512794505898,125.135039267453,0,0,0,0,0,0.00,13,0,0,0.75,0.75,0,0,99,1,99,999,0,1,0,999,0,0,0,0,999,0,0% ,0,0,0,0,0,0,1,7,2014,12,2024,9,2071,5,0,0,999,0,27,15,13,1,0.00,0,0,1,1,1,8,,,,0.982441222732023,0.997513194736091,137.851480149397,0,1,142.012938129177,1,1.10111927113167,3,3,0.0927171280033399,0.0987245096600394,0.0175526600778517,2025,11,10,11,0,0.907699594708439,141.915332299992,0,0,0,0,0,141.915332299992,142.8230318947,0,0,0,0,0.00433066847736231,0,0,0,0,0,0,-4.53428690967648,-4.51176317350538,-0.00606189578932121,-0.0060317837685834,-0.0503600961706089,-0.0501099361030408,0.0958919901699799,0.095415653773423,-4.47248923960358,137.851480149397,122.531398575805,0.876103321723486,11.430559423136,2.46375393952694,1,1,1,-0.433378307037661,-2.57599276816247,-0.382832394987347,-0.486855854653987,-0.0934365764839043,-6.39808964393809,0,-0.0359354610187966,-0.213599726155559,-0.0317442252724589,0,-0.0403697861719943,-0.00774770309782803,-0.530525633749645
6.15391723313152E-06,0.0125,0.0901382634982293,0.0809410643362243,0.7,0.0987253515902856,0.0963293270813276,0.0024899025,0.0146162643593548,0.00208499584498978,0.030244371857103,-0.0470151655172589,-0.0281687953076438,0.0005992353,55.3839167749981,0,0,0.00438089717628589,0.00438089717628589,0,0,0.112543930057983,2,71,1,0,-0.00397331508750216,0,-0.000762552109662723,0,-0.0522159194974,0,-0.00353687554434913,0,-0.0210231238531796,0,-0.00312436158761792,0,0,0.871484037722126,0.57351223722286,70.0478084674883,36.6454929943795,13.3146260336389,21.7340286217786,0,141.741956117285,96.0930281618474,128.12403754913,0,2071,5,0.948495320903155,0,0,0,0,1.65317865306601,0.992558121430633,132.254292245281,20.2792359563145,65.3590763523469,34.1925839935549,12.4233959430644,0,0,0,0.00825046406675221,0.00825046406675221,0,0.000521369699885693,93.8512794505898,125.135039267453,0,0,0,0,0,0.00,13,0,0,0.75,0.75,0,0,99,1,99,999,0,1,0,999,0,0,0,0,999,0,0% ,0,0,0,0,0,0,1,7,2014,12,2024,9,2071,5,0,0,999,0,27,15,13,1,0.00,0,0,1,1,1,9,,,,0.965190826161928,0.995032573672603,134.441582152905,0,1,140.665036438181,2,1.11653048141773,3,3,0.0901348898804433,0.098724472706317,0.0172915736544222,2025,11,10,11,0,1.17359909225994,140.568357025025,0,0,0,0,0,140.568357025025,141.741956117285,0,0,0,0,0.00438089717628589,0,0,0,0,0,0,-4.45467069901199,-4.42151958060343,-0.00589893111757955,-0.00585503198851346,-0.04957473938725,-0.049205810196622,0.0933140826565854,0.0926196505846432,-4.38396077220392,134.441582152905,121.52505011057,1.11315324762474,11.1200903519875,2.3664535737449,1,1,1,-0.429818977761877,-2.55483617973836,-0.379688198498807,-0.482857315113783,-0.0926691833386832,-6.34554223349102,0,-0.035551693093547,-0.211318616593677,-0.0314052170859465,0,-0.0399386624673646,-0.00766496254409619,-0.524859956561049
6.15391723313152E-06,0.0125,0.0901382634982293,0.0809410643362243,0.7,0.0987253515902856,0.0963293270813276,0.0024899025,0.00256591732234002,0.00211163045844853,-0.0063312010558817,0.0481997476661682,0.0132310999805823,0.0005968304,55.3839167749981,0,0,0.00438089717628589,0.00438089717628589,0,0,0.112543930057983,2,71,1,0,-0.00397331508750216,0,-0.000762552109662723,0,-0.0522159194974,0,-0.00353687554434913,0,-0.0210231238531796,0,-0.00312436158761792,0,0,0.871484037722126,0.57351223722286,72.2888126313923,37.8178737466886,13.740594140779,22.4293544243328,0,146.276634943193,96.9732274810424,129.29763664139,0,2071,5,0.932088611794049,0,0,0,0,1.65317865306601,0.990089822669524,132.254292245281,20.2792359563145,65.3590763523469,34.1925839935549,12.4233959430644,0,0,0,0.00825046406675221,0.00825046406675221,0,0.000521369699885693,93.8512794505898,125.135039267453,0,0,0,0,0,0.00,13,0,0,0.75,0.75,0,0,99,1,99,999,0,1,0,999,0,0,0,0,999,0,0% ,0,0,0,0,0,0,1,7,2014,12,2024,9,2071,5,0,0,999,0,27,15,13,1,0.00,0,0,1,1,1,10,,,,0.948495320903155,0.992558121430633,136.342785602105,0,1,145.202834103186,2,1.11979295887565,3,3,0.0901348598519667,0.0987244648833956,0.0172915698329634,2025,11,10,11,0,1.17359909225994,145.103035850933,0,0,0,0,0,145.103035850933,146.276634943193,0,0,0,0,0.00438089717628589,0,0,0,0,0,0,-4.37761549286462,-4.33423254704569,-0.00598389910602915,-0.00592459760476072,-0.0502888121234266,-0.0497904410775444,0.0946581752963046,0.093720095993339,-4.29622748973466,136.342785602105,120.516854645324,1.09389834870732,11.2493003682548,2.39991819897185,1,1,1,-0.426253115876926,-2.53364076160429,-0.376538231314384,-0.478851436860572,-0.0919003817597079,-6.29289838024012,0,-0.0351690726592432,-0.209044327697089,-0.0310672225558629,0,-0.0395088278505275,-0.00758246938997756,-0.519211220114106
6.15391723313152E-06,0.0125,0.0901382634982293,0.0809410643362243,0.7,0.0987253515902856,0.0963293270813276,0.0024899025,0.0182359870030555,0.00513295537756608,-0.0794524726423589,-0.00721943233896849,0.0527411603622847,0.0005944254,55.3839167749981,0,0,0.00438089717628589,0.00438089717628589,0,0,0.112543930057983,2,71,1,0,-0.00397331508750216,0,-0.000762552109662723,0,-0.0522159194974,0,-0.00353687554434913,0,-0.0210231238531796,0,-0.00312436158761792,0,0,0.871484037722126,0.57351223722286,71.7071818431913,37.5135937493461,13.6300382703817,22.2488893894568,0,145.099703252376,97.8534268002373,130.47123573365,0,2071,5,0.915965702736879,0,0,0,0,1.65317865306601,0.987627662086767,132.254292245281,20.2792359563145,65.3590763523469,34.1925839935549,12.4233959430644,0,0,0,0.00825046406675221,0.00825046406675221,0,0.000521369699885693,93.8512794505898,125.135039267453,0,0,0,0,0,0.00,13,0,0,0.75,0.75,0,0,99,1,99,999,0,1,0,999,0,0,0,0,999,0,0% ,0,0,0,0,0,0,1,7,2014,12,2024,9,2071,5,0,0,999,0,27,15,13,1,0.00,0,0,1,1,1,11,,,,0.932088611794049,0.990089822669524,132.906351656475,0,1,144.02509294808,2,1.12261034088516,3,3,0.0901348339202351,0.098724458127745,0.0172915665328611,2025,11,10,11,0,1.17359909225994,143.926104160116,0,0,0,0,0,143.926104160116,145.099703252376,0,0,0,0,0.00438089717628589,0,0,0,0,0,0,-4.30189317521043,-4.24866869918009,-0.00583269601113186,-0.00576053192513697,-0.0490180981797191,-0.0484116297051755,0.0922663219564464,0.09112477184319,-4.21171608896721,132.906351656475,119.507177125721,1.07497651727324,10.9384991135805,2.33942931976049,1,1,1,-0.422682012150164,-2.51241418605791,-0.373383633656255,-0.474839669938421,-0.0911304500370556,-6.2401771401582,0,-0.0347877039554997,-0.206777479064167,-0.0307303337641158,0,-0.0390803994239446,-0.00750024610958434,-0.513580963328477
6.15391723313152E-06,0.0126582278481013,0.0901382634982293,0.0809410643362243,0.7,0.0903088583612341,0.0988671593798438,0.0024899025,0.013501655035917,0.00200431497498155,0.122322166955053,0.0218855134868456,0.0570959098156891,0.0005920203,55.3839167749981,0,0,0.00438089717628589,0.00438089717628589,0,0,0.112543930057983,2,71,1,0,-0.00397331508750216,0,-0.000762552109662723,0,-0.0522159194974,0,-0.00353687554434913,0,-0.0210231238531796,0,-0.00312436158761792,0,0,0.871484037722126,0.57351223722286,75.9769124527346,39.747302220219,14.4416249220445,23.5736766926623,0,153.73951628766,98.7336261194323,131.64483482591,0,2071,5,0.900895945552326,0,0,0,0,1.65317865306601,0.985171624417907,132.254292245281,20.2792359563145,65.3590763523469,34.1925839935549,12.4233959430644,0,0,0,0.00825046406675221,0.00825046406675221,0,0.000521369699885693,93.8512794505898,125.135039267453,0,0,0,0,0,0.00,13,0,0,0.75,0.75,0,0,99,1,99,999,0,1,0,999,0,0,0,0,999,0,0% ,0,0,0,0,0,0,1,7,2014,12,2024,9,2071,5,0,0,999,0,27,15,13,1,0.00,0,0,1,1,1,12,,,,0.915965702736879,0.987627662086767,138.503306894729,0,1,152.670848231476,2,1.14113486321129,3,3,0.0901346634169314,0.0903122083571292,0.0164462632894865,2025,12,11,11,0,1.17359909225994,152.5659171954,0,0,0,0,0,152.5659171954,153.73951628766,0,0,0,0,0.00438089717628589,0,0,0,0,0,0,-4.22748068742766,-4.16479401602844,-0.00607588167060788,-0.00598578621520375,-0.0510618355027931,-0.0503046714280466,0.096113230197435,0.0946880271216593,-4.12639644655003,138.503306894729,118.598297947568,1.05729066392087,11.3707939867277,2.31681718012561,1,1,1,-0.419467419612183,-2.49330670652801,-0.370543966464246,-0.471228406587147,-0.0904373823023259,-6.19271917815886,0,-0.0344372832641436,-0.204694584853522,-0.030420783446653,0,-0.0386867378991101,-0.00742469523590714,-0.508407601025891
1.0433489455397E-05,0.0126582278481013,0.0901382634982293,0.0809410643362243,0.7,0.0903088583612341,0.0988671593798438,0.0024504489,0.0217987690299362,0.00157710942676514,0.0417959814012581,0.0445124256191098,0.0569467783867321,0.0006143994,127.978341376247,0,0,0.00438089717628589,0.00438089717628589,0,0,0.112543930057983,2,71,1,0,-0.00397331508750216,0,-0.000762552109662723,0,-0.0522159194974,0,-0.00353687554434913,0,-0.0210231238531796,0,-0.00312436158761792,0,0,0.871484037722126,0.57351223722286,79.724888359531,41.7080548524638,15.1540368971493,24.7365769662641,0,161.323557075408,99.6138254386273,132.81843391817,0,2071,5,0.88607033169826,0,0,0,0,1.94606982642609,0.982760467109951,132.254292245281,20.2792359563145,65.3590763523469,34.1925839935549,12.4233959430644,0,0,0,0.00825046406675221,0.00825046406675221,0,0.000521369699885693,93.8512794505898,125.135039267453,0,0,0,0,0,0.00,13,0,0,0.75,0.75,0,0,99,1,99,999,0,1,0,999,0,0,0,0,999,0,0% ,0,0,0,0,0,0,1,7,2014,12,2024,9,2071,5,0,0,999,0,27,15,13,1,0.00,0,0,1,1,2,1,,,,0.900895945552326,0.985171624417907,142.94401772855,0,1,160.260105133491,2,1.19260137261136,3,3,0.0901341897091764,0.0903126491580177,0.0164462599984989,2026,12,11,11,0,1.17359909225994,160.149957983148,0,0,0,0,0,160.149957983148,161.323557075408,0,0,0,0,0.00438089717628589,0,0,0,0,0,0,-9.6079307386977,-9.4422945007226,-0.00627298186691605,-0.00616483858970266,-0.0527182696381289,-0.0518094312947959,0.0992311211582429,0.0975204229813189,-9.40274834762578,142.94401772855,117.686473797516,1.03989133695954,11.7066441361236,2.39172076276441,1,1,1,-0.416242411075119,-2.47413731448915,-0.367695098115162,-0.467605441934597,-0.0897420688730626,-6.14510744174397,0,-0.0340888821949296,-0.202623695240126,-0.0301130171981413,0,-0.0382953452115666,-0.00734957979375869,-0.503264054990762
1.0433489455397E-05,0.0126582278481013,0.0901382634982293,0.0809410643362243,0.7,0.0903088583612341,0.0988671593798438,0.0024443776,-0.0177957757259681,0.0022661220676099,-0.0280795323816282,0.0187968652558483,0.0570618512540642,0.0006158081,127.978341376247,0,0,0.00438089717628589,0.00438089717628589,0,0,0.112543930057983,2,71,1,0,-0.00397331508750216,0,-0.000762552109662723,0,-0.0522159194974,0,-0.00353687554434913,0,-0.0210231238531796,0,-0.00312436158761792,0,0,0.871484037722126,0.57351223722286,80.6508138774485,42.1924525491585,15.3300360079822,25.0238677773306,0,163.19717021192,100.494024757822,133.99203301043,0,2071,5,0.871488697303668,0,0,0,0,1.94606982642609,0.980361163035199,132.254292245281,20.2792359563145,65.3590763523469,34.1925839935549,12.4233959430644,0,0,0,0.00825046406675221,0.00825046406675221,0,0.000521369699885693,93.8512794505898,125.135039267453,0,0,0,0,0,0.00,13,0,0,0.75,0.75,0,0,99,1,99,999,0,1,0,999,0,0,0,0,999,0,0% ,0,0,0,0,0,0,1,7,2014,12,2024,9,2071,5,0,0,999,0,27,15,13,1,0.00,0,0,1,1,2,2,,,,0.88607033169826,0.982760467109951,142.224489271631,0,1,162.13500689443,2,1.21767195421504,3,3,0.0901339589546708,0.0903128638827926,0.0164462583953792,2026,12,11,11,0,1.17359909225994,162.02357111966,0,0,0,0,0,162.02357111966,163.19717021192,0,0,0,0,0.00438089717628589,0,0,0,0,0,0,-9.44981761612036,-9.26423418861027,-0.00624193103686155,-0.0061193467708831,-0.0524573178187184,-0.0514271171064659,0.0987399339135528,0.0968007964495093,-9.22497985603811,142.224489271631,116.772542297329,1.02277834407038,11.619280476202,2.3796814702622,1,1,1,-0.413009949102898,-2.4549236193674,-0.364839645642265,-0.463974104115962,-0.089045148479508,-6.09738566810409,0,-0.0337415761706355,-0.200559314553801,-0.0298062182769334,0,-0.0379051826941116,-0.00727470044383437,-0.49813667542139
1.0433489455397E-05,0.0126582278481013,0.0901382634982293,0.0809410643362243,0.7,0.0903088583612341,0.0988671593798438,0.0024383059,0.0258824464350154,0.0051474231338231,-0.0501405064680467,0.0575857767072914,0.0558020035909401,0.0006172169,127.978341376247,0,0,0.00438089717628589,0.00438089717628589,0,0,0.112543930057983,2,71,1,0,-0.00397331508750216,0,-0.000762552109662723,0,-0.0522159194974,0,-0.00353687554434913,0,-0.0210231238531796,0,-0.00312436158761792,0,0,0.871484037722126,0.57351223722286,83.2758097736813,43.5657184775326,15.8289929270184,25.8383363123063,0,168.508857490539,101.374224077017,135.165632102689,0,2071,5,0.857147026771974,0,0,0,0,1.94606982642609,0.977973654548133,132.254292245281,20.2792359563145,65.3590763523469,34.1925839935549,12.4233959430644,0,0,0,0.00825046406675221,0.00825046406675221,0,0.000521369699885693,93.8512794505898,125.135039267453,0,0,0,0,0,0.00,13,0,0,0.75,0.75,0,0,99,1,99,999,0,1,0,999,0,0,0,0,999,0,0% ,0,0,0,0,0,0,1,7,2014,12,2024,9,2071,5,0,0,999,0,27,15,13,1,0.00,0,0,1,1,2,3,,,,0.871488697303668,0.980361163035199,144.436866182757,0,1,167.450347419198,2,1.23383275185242,3,3,0.0901338102075485,0.0903130022969582,0.016446257361989,2026,12,11,11,0,1.17359909225994,167.335258398279,0,0,0,0,0,167.335258398279,168.508857490539,0,0,0,0,0.00438089717628589,0,0,0,0,0,0,-9.2943065007558,-9.08958689503462,-0.00634047490955975,-0.00620081741887289,-0.053285482567526,-0.0521117981209243,0.10029878091464,0.0980895653178132,-9.0498099452566,144.436866182757,115.856819678575,1.00594697255289,11.7712874893526,2.41669851580154,1,1,1,-0.409771152167218,-2.43567226933817,-0.361978597067315,-0.460335649618897,-0.0883468622647108,-6.04957036956125,0,-0.0333954492677811,-0.198501942543849,-0.0295004609535107,0,-0.0375163447980485,-0.00720007531307332,-0.493026703563826
